,symbol,datetime,open,high,low,close
62,AMZN,2022-04-01 04:00:00,164.1495,165.827,162.3195,163.56
63,AMZN,2022-04-04 04:00:00,164.125,168.3945,163.2055,168.3465
64,AMZN,2022-04-05 04:00:00,167.7415,168.1105,163.266,164.055
65,AMZN,2022-04-06 04:00:00,161.6505,162.2,157.2545,158.756
66,AMZN,2022-04-07 04:00:00,158.4,160.079,154.5115,157.7845
67,AMZN,2022-04-08 04:00:00,156.75,157.3685,154.2308,154.4605
68,AMZN,2022-04-11 04:00:00,152.713,154.1365,150.5345,151.122
69,AMZN,2022-04-12 04:00:00,153.6925,155.099,150.383,150.7875
70,AMZN,2022-04-13 04:00:00,150.0185,156.025,149.6,155.541
71,AMZN,2022-04-14 04:00:00,155.39,155.897,151.4718,151.7065
72,AMZN,2022-04-18 04:00:00,151.5235,154.0395,150.2505,152.785
73,AMZN,2022-04-19 04:00:00,152.0295,158.649,151.5505,158.1155
74,AMZN,2022-04-20 04:00:00,157.6025,157.6025,153.6035,153.998
75,AMZN,2022-04-21 04:00:00,154.714,156.738,147.5895,148.296
76,AMZN,2022-04-22 04:00:00,148.25,149.615,143.6975,144.35
77,AMZN,2022-04-25 04:00:00,144.023,146.2215,142.3065,146.074
78,AMZN,2022-04-26 04:00:00,144.8,144.8558,138.9295,139.391
79,AMZN,2022-04-27 04:00:00,140.1915,141.9485,135.7835,138.167
80,AMZN,2022-04-28 04:00:00,142.178,145.9375,140.3,144.5965
81,AMZN,2022-04-29 04:00:00,129.849,130.761,121.625,124.2815
82,AMZN,2022-05-02 04:00:00,122.401,124.6683,118.375,124.5
83,AMZN,2022-05-03 04:00:00,124.0535,126.2205,122.825,124.2535
84,AMZN,2022-05-04 04:00:00,123.6,126.0,119.183,125.9285
85,AMZN,2022-05-05 04:00:00,123.0,123.499,115.0725,116.407
86,AMZN,2022-05-06 04:00:00,114.85,119.0505,113.0813,114.7725
87,AMZN,2022-05-09 04:00:00,111.3125,114.0,107.957,108.789
88,AMZN,2022-05-10 04:00:00,111.25,112.6425,107.171,108.859
89,AMZN,2022-05-11 04:00:00,108.1035,110.156,104.4285,105.372
90,AMZN,2022-05-12 04:00:00,102.75,110.7808,102.4055,106.9305
91,AMZN,2022-05-13 04:00:00,109.069,113.184,107.8,113.055
92,AMZN,2022-05-16 04:00:00,113.1,113.9925,110.3541,110.8105
93,AMZN,2022-05-17 04:00:00,113.275,115.8,111.2765,115.3685
94,AMZN,2022-05-18 04:00:00,111.4395,112.853,106.2488,107.1125
95,AMZN,2022-05-19 04:00:00,106.2805,110.034,106.1929,107.319
96,AMZN,2022-05-20 04:00:00,109.5685,109.898,105.0093,107.591
97,AMZN,2022-05-23 04:00:00,108.461,108.8188,103.95,107.557
98,AMZN,2022-05-24 04:00:00,104.025,105.4,101.26,104.1
99,AMZN,2022-05-25 04:00:00,103.6555,108.175,103.65,106.775
100,AMZN,2022-05-26 04:00:00,107.97,112.6655,107.4535,111.0775
101,AMZN,2022-05-27 04:00:00,113.55,115.187,112.628,115.1465
102,AMZN,2022-05-31 04:00:00,116.28,121.9945,115.675,120.2095
103,AMZN,2022-06-01 04:00:00,122.256,125.179,120.6223,121.684
104,AMZN,2022-06-02 04:00:00,121.684,125.61,120.045,125.511
105,AMZN,2022-06-03 04:00:00,124.2,124.4,121.0465,122.35
106,AMZN,2022-06-06 04:00:00,125.245,128.99,123.81,124.79
107,AMZN,2022-06-07 04:00:00,122.005,124.1,120.63,123.0
108,AMZN,2022-06-08 04:00:00,122.61,123.75,120.75,121.18
109,AMZN,2022-06-09 04:00:00,119.99,121.3,116.1,116.15
110,AMZN,2022-06-10 04:00:00,113.415,114.5,109.05,109.65
111,AMZN,2022-06-13 04:00:00,104.19,106.54,101.86,103.67
112,AMZN,2022-06-14 04:00:00,104.19,104.88,101.43,102.31
113,AMZN,2022-06-15 04:00:00,103.86,109.06,103.53,107.67
114,AMZN,2022-06-16 04:00:00,104.47,104.58,102.01,103.66
115,AMZN,2022-06-17 04:00:00,102.8,106.98,102.51,106.22
116,AMZN,2022-06-21 04:00:00,108.2,111.6299,103.56,108.68
117,AMZN,2022-06-22 04:00:00,107.43,112.13,107.02,108.95
118,AMZN,2022-06-23 04:00:00,110.39,113.0,107.93,112.44
119,AMZN,2022-06-24 04:00:00,112.38,116.71,111.43,116.46
120,AMZN,2022-06-27 04:00:00,117.09,117.98,112.7,113.22
121,AMZN,2022-06-28 04:00:00,113.5,114.85,107.04,107.4
122,AMZN,2022-06-29 04:00:00,107.38,110.99,106.91,108.92
123,AMZN,2022-06-30 04:00:00,108.11,108.18,102.52,106.21
124,AMZN,2022-07-01 04:00:00,106.29,109.75,105.8469,109.56
125,AMZN,2022-07-05 04:00:00,107.6,114.08,106.3242,113.5
126,AMZN,2022-07-06 04:00:00,113.21,115.48,112.01,114.33
127,AMZN,2022-07-07 04:00:00,113.85,116.99,113.49,116.33
128,AMZN,2022-07-08 04:00:00,114.6,116.58,113.69,115.54
129,AMZN,2022-07-11 04:00:00,114.08,114.3,110.87,111.75
130,AMZN,2022-07-12 04:00:00,112.16,113.23,108.34,109.22
131,AMZN,2022-07-13 04:00:00,107.03,111.78,106.01,110.4
132,AMZN,2022-07-14 04:00:00,110.24,111.18,107.58,110.63
133,AMZN,2022-07-15 04:00:00,112.5,115.59,111.59,113.55
134,AMZN,2022-07-18 04:00:00,115.0,117.24,113.15,113.76
135,AMZN,2022-07-19 04:00:00,115.7,118.95,114.03,118.21
136,AMZN,2022-07-20 04:00:00,118.615,123.475,118.32,122.77
137,AMZN,2022-07-21 04:00:00,123.2,124.85,121.26,124.63
138,AMZN,2022-07-22 04:00:00,125.01,125.5,121.3504,122.42
139,AMZN,2022-07-25 04:00:00,122.695,123.64,120.03,121.14
140,AMZN,2022-07-26 04:00:00,115.79,118.15,114.53,114.81
141,AMZN,2022-07-27 04:00:00,117.31,121.9,117.16,120.97
142,AMZN,2022-07-28 04:00:00,121.57,122.84,118.08,122.28
143,AMZN,2022-07-29 04:00:00,134.9,137.65,132.41,134.95
144,AMZN,2022-08-01 04:00:00,134.96,138.8339,133.51,135.39
145,AMZN,2022-08-02 04:00:00,134.72,137.44,134.09,134.16
146,AMZN,2022-08-03 04:00:00,136.21,140.49,136.05,139.52
147,AMZN,2022-08-04 04:00:00,140.58,143.56,139.55,142.57
148,AMZN,2022-08-05 04:00:00,140.1,142.86,139.6,140.8
149,AMZN,2022-08-08 04:00:00,142.05,144.23,138.29,139.41
150,AMZN,2022-08-09 04:00:00,138.052,138.9523,136.21,137.83
151,AMZN,2022-08-10 04:00:00,142.9,144.6,141.01,142.69
152,AMZN,2022-08-11 04:00:00,143.86,144.49,139.76,140.64
153,AMZN,2022-08-12 04:00:00,142.05,143.57,140.1201,143.55
154,AMZN,2022-08-15 04:00:00,142.8,143.76,141.49,143.18
155,AMZN,2022-08-16 04:00:00,143.905,146.57,142.0,144.78
156,AMZN,2022-08-17 04:00:00,142.69,143.38,140.78,142.1
157,AMZN,2022-08-18 04:00:00,141.32,142.77,140.38,142.3
158,AMZN,2022-08-19 04:00:00,140.47,141.11,137.9142,138.23
159,AMZN,2022-08-22 04:00:00,135.72,136.32,132.85,133.22
160,AMZN,2022-08-23 04:00:00,133.41,134.99,132.95,133.62
161,AMZN,2022-08-24 04:00:00,132.75,135.47,132.1,133.8
162,AMZN,2022-08-25 04:00:00,135.26,137.42,134.28,137.28
163,AMZN,2022-08-26 04:00:00,136.55,137.83,130.5,130.75
164,AMZN,2022-08-29 04:00:00,129.9,131.9499,128.77,129.79
165,AMZN,2022-08-30 04:00:00,131.25,132.0745,126.85,128.73
166,AMZN,2022-08-31 04:00:00,129.45,130.59,126.74,126.77
167,AMZN,2022-09-01 04:00:00,126.0,128.02,123.66,127.82
168,AMZN,2022-09-02 04:00:00,129.5,131.38,126.39,127.51
169,AMZN,2022-09-06 04:00:00,127.92,128.62,124.74,126.11
170,AMZN,2022-09-07 04:00:00,126.12,129.82,125.4,129.48
171,AMZN,2022-09-08 04:00:00,127.72,130.28,127.1,129.82
172,AMZN,2022-09-09 04:00:00,130.91,133.69,130.76,133.27
173,AMZN,2022-09-12 04:00:00,134.095,136.49,134.0,136.45
174,AMZN,2022-09-13 04:00:00,131.01,131.4,126.27,126.82
175,AMZN,2022-09-14 04:00:00,127.364,128.84,126.33,128.55
176,AMZN,2022-09-15 04:00:00,127.38,130.37,125.495,126.28
177,AMZN,2022-09-16 04:00:00,122.78,123.87,120.7,123.53
178,AMZN,2022-09-19 04:00:00,122.16,124.71,121.8,124.66
179,AMZN,2022-09-20 04:00:00,123.35,124.3963,121.14,122.19
180,AMZN,2022-09-21 04:00:00,122.49,123.76,118.45,118.54
181,AMZN,2022-09-22 04:00:00,117.08,118.79,116.26,117.31
182,AMZN,2022-09-23 04:00:00,116.0,116.05,112.06,113.78
183,AMZN,2022-09-26 04:00:00,113.295,117.34,113.13,115.15
184,AMZN,2022-09-27 04:00:00,117.195,118.32,113.05,114.41
185,AMZN,2022-09-28 04:00:00,114.38,118.7,113.8,118.01
186,AMZN,2022-09-29 04:00:00,115.6,116.07,113.06,114.8
187,AMZN,2022-09-30 04:00:00,114.075,116.92,112.84,113.0
188,AMZN,2022-10-03 04:00:00,113.58,116.91,112.45,115.88
189,AMZN,2022-10-04 04:00:00,119.89,123.0,119.79,121.09
190,AMZN,2022-10-05 04:00:00,118.58,121.75,117.69,120.95
191,AMZN,2022-10-06 04:00:00,120.77,121.53,119.5,120.3
192,AMZN,2022-10-07 04:00:00,118.0,118.17,113.88,114.56
193,AMZN,2022-10-10 04:00:00,115.1,116.25,112.43,113.67
194,AMZN,2022-10-11 04:00:00,112.71,115.48,110.39,112.21
195,AMZN,2022-10-12 04:00:00,112.49,113.83,111.4,112.9
196,AMZN,2022-10-13 04:00:00,107.88,113.44,105.345,112.53
197,AMZN,2022-10-14 04:00:00,114.1,114.96,106.6,106.9
198,AMZN,2022-10-17 04:00:00,110.11,114.19,110.09,113.79
199,AMZN,2022-10-18 04:00:00,119.06,119.52,114.79,116.36
200,AMZN,2022-10-19 04:00:00,114.71,116.5932,113.22,115.07
201,AMZN,2022-10-20 04:00:00,113.83,118.24,113.51,115.25
202,AMZN,2022-10-21 04:00:00,114.792,119.59,114.5,119.32
203,AMZN,2022-10-24 04:00:00,119.98,120.39,116.57,119.82
204,AMZN,2022-10-25 04:00:00,119.65,121.3152,118.95,120.6
205,AMZN,2022-10-26 04:00:00,116.0,119.3457,114.76,115.66
206,AMZN,2022-10-27 04:00:00,113.92,114.12,109.77,110.96
207,AMZN,2022-10-28 04:00:00,97.905,103.96,97.66,103.41
208,AMZN,2022-10-31 04:00:00,103.56,104.87,100.74,102.44
209,AMZN,2022-11-01 04:00:00,103.99,104.58,96.06,96.79
210,AMZN,2022-11-02 04:00:00,97.315,97.74,92.01,92.12
211,AMZN,2022-11-03 04:00:00,92.47,93.5,89.02,89.3
212,AMZN,2022-11-04 04:00:00,91.49,92.44,88.04,90.98
213,AMZN,2022-11-07 05:00:00,91.95,92.1,89.04,90.53
214,AMZN,2022-11-08 05:00:00,90.79,91.72,88.23,89.98
215,AMZN,2022-11-09 05:00:00,89.47,89.48,85.87,86.14
216,AMZN,2022-11-10 05:00:00,92.935,98.69,91.65,96.63
217,AMZN,2022-11-11 05:00:00,97.88,101.19,96.66,100.79
218,AMZN,2022-11-14 05:00:00,98.77,100.1199,97.29,98.49
219,AMZN,2022-11-15 05:00:00,103.21,103.79,97.34,98.94
220,AMZN,2022-11-16 05:00:00,96.85,98.4879,95.54,97.12
221,AMZN,2022-11-17 05:00:00,95.37,96.97,94.03,94.85
222,AMZN,2022-11-18 05:00:00,95.95,95.99,92.48,94.14
223,AMZN,2022-11-21 05:00:00,93.97,95.02,90.59,92.46
224,AMZN,2022-11-22 05:00:00,92.62,93.35,90.87,93.2
225,AMZN,2022-11-23 05:00:00,93.24,94.58,92.83,94.13
226,AMZN,2022-11-25 05:00:00,93.79,94.43,93.065,93.41
227,AMZN,2022-11-28 05:00:00,93.93,96.4,93.43,93.95
228,AMZN,2022-11-29 05:00:00,94.04,94.41,91.44,92.42
229,AMZN,2022-11-30 05:00:00,92.47,96.54,91.525,96.54
230,AMZN,2022-12-01 05:00:00,96.99,97.23,94.92,95.5
231,AMZN,2022-12-02 05:00:00,94.475,95.36,93.78,94.13
232,AMZN,2022-12-05 05:00:00,93.05,94.06,90.82,91.01
233,AMZN,2022-12-06 05:00:00,90.5,91.04,87.9,88.25
234,AMZN,2022-12-07 05:00:00,88.34,89.89,87.48,88.46
235,AMZN,2022-12-08 05:00:00,89.24,90.86,87.88,90.35
236,AMZN,2022-12-09 05:00:00,88.9,90.3,88.63,89.09
237,AMZN,2022-12-12 05:00:00,89.21,90.58,87.87,90.55
238,AMZN,2022-12-13 05:00:00,95.23,96.25,90.52,92.49
239,AMZN,2022-12-14 05:00:00,92.502,93.4581,89.87,91.58
240,AMZN,2022-12-15 05:00:00,89.89,89.97,87.47,88.45
241,AMZN,2022-12-16 05:00:00,88.265,89.35,86.73,87.86
242,AMZN,2022-12-19 05:00:00,87.51,87.63,84.51,84.92
243,AMZN,2022-12-20 05:00:00,85.33,86.61,84.33,85.19
244,AMZN,2022-12-21 05:00:00,86.175,87.225,85.21,86.77
245,AMZN,2022-12-22 05:00:00,85.52,85.68,82.25,83.79
246,AMZN,2022-12-23 05:00:00,83.25,85.78,82.9344,85.25
247,AMZN,2022-12-27 05:00:00,84.97,85.35,83.0,83.04
248,AMZN,2022-12-28 05:00:00,82.8,83.48,81.69,81.82
249,AMZN,2022-12-29 05:00:00,82.87,84.55,82.55,84.18
250,AMZN,2022-12-30 05:00:00,83.12,84.05,82.47,84.0
